Temps;EA0
3.843;-1.45661899447441
3.864;-1.20151056349278
3.885;-0.931395754218102
3.906;-0.671285197138786
3.927;-0.426181018352509
3.948;-0.211089596152306
3.969;0.0390167087316513
3.99;0.314133644104004
4.011;0.589250579476356
4.032;0.854363262653351
4.053;1.13948445022106
4.074;1.41960351169109
4.095;1.67471194267273
4.116;1.93482249975204
4.137;2.17492455244064
4.158;2.41002447903156
4.179;2.60510739684105
4.2;2.7851839363575
4.221;2.95025409758091
4.242;3.0953157544136
4.263;3.20536252856255
4.284;3.29039867222309
4.305;3.35042418539524
4.326;3.38543906807899
4.347;3.40544757246971
4.368;3.39544332027435
4.389;3.37043268978596
4.41;3.31540930271149
4.431;3.23537528514862
4.452;3.1453370153904
4.473;3.02028386294842
4.494;2.86521795392036
4.515;2.69014354050159
4.536;2.51006700098515
4.557;2.29997770488262
4.578;2.05987565219402
4.599;1.81477147340775
4.62;1.55966304242611
4.641;1.30455461144447
4.662;1.01943342387676
4.683;0.749318614602089
4.704;0.489208057522774
4.725;0.209088996052742
4.746;-0.046019434928894
4.767;-0.281119361519814
4.788;-0.516219288110733
4.809;-0.761323466897011
4.83;-1.01643189787865
4.851;-1.28154458105564
4.872;-1.53665301203728
4.893;-1.78175719082355
4.914;-2.01685711741447
4.935;-2.23194853961468
4.956;-2.43703570961952
4.977;-2.62711650133133
4.998;-2.7771802842617
5.019;-2.93724831938744
5.04;-3.05729934573174
5.061;-3.162343993783
5.082;-3.24738013744354
5.103;-3.31240777671337
5.124;-3.35742691159248
5.145;-3.37243328988552
5.166;-3.36242903769016
5.187;-3.32741415500641
5.208;-3.27739289402962
5.229;-3.19235675036907
5.25;-3.09231422841549
5.271;-2.96726107597351
5.292;-2.83220367133617
5.313;-2.67213563621044
5.334;-2.50206334888935
5.355;-2.29197405278683
5.376;-2.08688688278198
5.397;-1.86179120838642
5.418;-1.61168490350246
5.439;-1.36658072471619
5.46;-1.10647016763687
5.481;-0.846359610557556
5.502;-0.59125117957592
5.523;-0.366155505180359
5.544;-0.141059830784798
5.565;0.119050726294518
5.586;0.389165535569191
5.607;0.654278218746185
5.628;0.91939090192318
5.649;1.19950996339321
5.67;1.46962477266788
5.691;1.72473320364952
5.712;1.9698373824358
5.733;2.2099394351244
5.754;2.43503510951996
5.775;2.61511164903641
5.796;2.80019031465054
5.817;2.95025409758091
5.838;3.09031362831593
5.859;3.20536252856255
5.88;3.28539654612541
5.901;3.34542205929756
5.922;3.38043694198132
5.943;3.39044119417667
5.964;3.38043694198132
5.985;3.35042418539524
6.006;3.29039867222309
6.027;3.20536252856255
6.048;3.0953157544136
6.069;2.96526047587395
6.09;2.81019456684589
6.111;2.63512015342712
6.132;2.44503936171532
6.153;2.22994793951511
6.174;1.99484801292419
6.195;1.73973958194256
6.216;1.48463115096092
6.237;1.21951846778393
6.258;0.934397280216217
6.279;0.669284597039223
6.3;0.399169787764549
6.321;0.139059230685234
6.342;-0.121051326394081
6.363;-0.351149126887321
6.384;-0.571242675185204
6.405;-0.82134898006916
6.426;-1.08145953714848
6.447;-1.34657222032547
6.468;-1.58167214691639
6.489;-1.82677632570267
6.51;-2.05187200009823
6.531;-2.25695917010307
6.552;-2.46204634010792
6.573;-2.63712075352669
6.594;-2.79218666255474
6.615;-2.93224619328976
6.636;-3.04729509353638
6.657;-3.14733761548996
6.678;-3.22737163305283
6.699;-3.2823950201273
6.72;-3.31240777671337
6.741;-3.32241202890873
6.762;-3.30740565061569
6.783;-3.27239076793194
6.804;-3.20236100256443
6.825;-3.11732485890388
6.846;-3.0172823369503
6.867;-2.897231310606
6.888;-2.75216965377331
6.909;-2.59210161864758
6.93;-2.41202507913113
6.951;-2.2019357830286
6.972;-1.99184648692608
6.993;-1.76174868643284
7.014;-1.51664450764656
7.035;-1.27654245495796
7.056;-1.01142977178097
7.077;-0.761323466897011
7.098;-0.511217162013054
7.119;-0.291123613715172
7.14;-0.0560236871242523
7.161;0.194082617759705
7.182;0.469199553132057
7.203;0.729310110211372
7.224;0.989420667290688
7.245;1.2745418548584
7.266;1.52965028584003
7.287;1.77475446462631
7.308;2.02486076951027
7.329;2.24995644390583
7.35;2.46004574000835
7.371;2.6401222795248
7.392;2.80019031465054
7.413;2.95025409758091
7.434;3.07030512392521
7.455;3.18035189807415
7.476;3.25038166344166
7.497;3.30540505051613
7.518;3.33041568100452
7.539;3.34041993319988
7.56;3.32041142880917
7.581;3.27539229393005
7.602;3.2153667807579
7.623;3.120326384902
7.644;3.01027961075306
7.665;2.86521795392036
7.686;2.71015204489231
7.707;2.53007550537586
7.728;2.33999471366405
7.749;2.10989691317081
7.77;1.86979486048222
7.791;1.62469068169594
7.812;1.37458437681198
7.833;1.10446956753731
7.854;0.834354758262634
7.875;0.574244201183319
7.896;0.304129391908646
7.917;0.0390167087316513
7.938;-0.196083217859268
7.959;-0.421178892254829
7.98;-0.656278818845749
8.001;-0.901382997632027
8.022;-1.16149355471134
8.043;-1.40659773349762
8.064;-1.64169766008854
8.085;-1.88680183887482
8.106;-2.10189326107502
8.127;-2.30197830498219
8.148;-2.50206334888935
8.169;-2.6571292579174
8.19;-2.80719304084778
8.211;-2.93724831938744
8.232;-3.04729509353638
8.253;-3.1373333632946
8.274;-3.20736312866211
8.295;-3.2573843896389
8.316;-3.27739289402962
8.337;-3.2823950201273
8.358;-3.26238651573658
8.379;-3.21236525475979
8.4;-3.14233548939228
8.421;-3.05229721963406
8.442;-2.94725257158279
8.463;-2.81219516694546
8.484;-2.66713351011276
8.505;-2.50206334888935
8.526;-2.31198255717754
8.547;-2.11689963936806
8.568;-1.89680609107018
8.589;-1.66170616447926
8.61;-1.42660623788834
8.631;-1.17649993300438
8.652;-0.916389375925064
8.673;-0.666283071041107
8.694;-0.431183144450188
8.715;-0.216091722249985
8.736;0.0140060782432556
8.757;0.27911876142025
8.778;0.544231444597244
8.799;0.814346253871918
8.82;1.07945893704891
8.841;1.34957374632359
8.862;1.59968005120754
8.883;1.85478848218918
8.904;2.0898884087801
8.925;2.3049798309803
8.946;2.51006700098515
8.967;2.67513716220856
8.988;2.84020732343197
9.009;2.97526472806931
9.03;3.09031362831593
9.051;3.19035615026951
9.072;3.26038591563702
9.093;3.30040292441845
9.114;3.32041142880917
9.135;3.31540930271149
9.156;3.28539654612541
9.177;3.23537528514862
9.198;3.16034339368343
9.219;3.06030087172985
9.24;2.93524771928787
9.261;2.79018606245518
9.282;2.62011377513409
9.303;2.44503936171532
9.324;2.23495006561279
9.345;2.00985439121723
9.366;1.76475021243095
9.387;1.51964603364468
9.408;1.26453760266304
9.429;0.994422793388367
9.45;0.729310110211372
9.471;0.479203805327415
9.492;0.214091122150421
9.513;-0.0360151827335358
9.534;-0.281119361519814
9.555;-0.491208657622337
9.576;-0.731310710310936
9.597;-0.976414889097214
9.618;-1.23152332007885
9.639;-1.47162537276745
9.66;-1.71672955155373
9.681;-1.94682735204697
9.702;-2.15191452205181
9.723;-2.3469974398613
9.744;-2.52707397937775
9.765;-2.69214414060116
9.786;-2.83220367133617
9.807;-2.95725682377815
9.828;-3.05229721963406
9.849;-3.13233123719692
9.87;-3.19735887646675
9.891;-3.23737588524818
9.912;-3.2573843896389
9.933;-3.24738013744354
9.954;-3.21236525475979
9.975;-3.15734186768532
9.996;-3.08731210231781
10.017;-2.98226745426655
10.038;-2.87222068011761
10.059;-2.73716327548027
10.08;-2.59210161864758
10.101;-2.41702720522881
10.122;-2.21694216132164
10.143;-2.0118549913168
10.164;-1.79176144301891
10.185;-1.55165939033031
10.206;-1.32656371593475
10.227;-1.06145103275776
10.248;-0.811344727873802
10.269;-0.571242675185204
10.29;-0.351149126887321
10.311;-0.136057704687119
10.332;0.114048600196838
10.353;0.379161283373833
10.374;0.634269714355469
10.395;0.894380271434784
10.416;1.15949295461178
10.437;1.41960351169109
10.458;1.66470769047737
10.479;1.90981186926365
10.5;2.14491179585457
10.521;2.35500109195709
10.542;2.54007975757122
10.563;2.71515417098999
10.584;2.86021582782269
10.605;2.99027110636234
10.626;3.10031788051128
10.647;3.18535402417183
10.668;3.2403774112463
10.689;3.27539229393005
10.71;3.28539654612541
10.731;3.27539229393005
10.752;3.2403774112463
10.773;3.18035189807415
10.794;3.0953157544136
10.815;2.99027110636234
10.836;2.85521370172501
10.857;2.71515417098999
10.878;2.54007975757122
10.899;2.35500109195709
10.92;2.13490754365921
10.941;1.90981186926365
10.962;1.66470769047737
10.983;1.42460563778877
11.004;1.16449508070946
11.025;0.889378145337105
11.046;0.62926758825779
11.067;0.369157031178474
11.088;0.109046474099159
11.109;-0.131055578589439
11.13;-0.356151252985001
11.151;-0.571242675185204
11.172;-0.811344727873802
11.193;-1.06145103275776
11.214;-1.31155733764172
11.235;-1.54165513813496
11.256;-1.78175719082355
11.277;-2.00685286521912
11.298;-2.19693365693092
11.319;-2.39701870083809
11.34;-2.56709098815918
11.361;-2.71715477108955
11.382;-2.84721004962921
11.403;-2.95725682377815
11.424;-3.05229721963406
11.445;-3.13233123719692
11.466;-3.17234824597836
11.487;-3.20736312866211
11.508;-3.21236525475979
11.529;-3.20236100256443
11.55;-3.15734186768532
11.571;-3.09731635451317
11.592;-3.01228021085262
11.613;-2.91723981499672
11.634;-2.79218666255474
11.655;-2.6571292579174
11.676;-2.49706122279167
11.697;-2.30698043107986
11.718;-2.12190176546574
11.739;-1.91681459546089
11.76;-1.68171466886997
11.781;-1.45161686837673
11.802;-1.21151481568813
11.823;-0.956406384706497
11.844;-0.711302205920219
11.865;-0.481204405426979
11.886;-0.266112983226776
11.907;-0.0360151827335358
11.928;0.209088996052742
11.949;0.479203805327415
11.97;0.729310110211372
11.991;0.984418541193008
12.012;1.24452909827232
12.033;1.49963752925396
12.054;1.74474170804024
12.075;1.97483950853348
12.096;2.19993518292904
12.117;2.40502235293388
12.138;2.57509464025497
12.159;2.73516267538071
12.18;2.87522220611572
12.201;3.0002753585577
12.222;3.09031362831593
12.243;3.16534551978111
12.264;3.22036890685558
12.285;3.24537953734398
12.306;3.25038166344166
12.327;3.22537103295326
12.348;3.17534977197647
12.369;3.11032213270664
12.39;3.01027961075306
12.411;2.90023283660412
12.432;2.76517543196678
12.453;2.61010952293873
12.474;2.44003723561764
12.495;2.23995219171047
12.516;2.01985864341259
12.537;1.78475871682167
12.558;1.54965879023075
12.579;1.30455461144447
12.6;1.0344398021698
12.621;0.774329245090485
12.642;0.529225066304207
12.663;0.259110257029533
12.684;0.0140060782432556
12.705;-0.216091722249985
12.726;-0.436185270547867
12.747;-0.666283071041107
12.768;-0.896380871534348
12.789;-1.15649142861366
12.81;-1.38158710300922
12.831;-1.61668702960014
12.852;-1.85178695619106
12.873;-2.06187625229359
12.894;-2.25695917010307
12.915;-2.43703570961952
12.936;-2.60210587084293
12.957;-2.73716327548027
12.978;-2.86221642792225
12.999;-2.96726107597351
13.02;-3.05229721963406
13.041;-3.10732060670853
13.062;-3.15734186768532
13.083;-3.17234824597836
13.104;-3.17735037207603
13.125;-3.14733761548996
13.146;-3.09231422841549
13.167;-3.03228871524334
13.188;-2.94225044548511
13.209;-2.83720579743385
13.23;-2.7071505188942
13.251;-2.5620888620615
13.272;-2.39701870083809
13.293;-2.21194003522396
13.314;-2.0118549913168
13.335;-1.80176569521427
13.356;-1.56666576862335
13.377;-1.34157009422779
13.398;-1.09646591544151
13.419;-0.851361736655235
13.44;-0.611259683966637
13.461;-0.391166135668755
13.482;-0.171072587370873
13.503;0.0590252131223679
13.524;0.314133644104004
13.545;0.574244201183319
13.566;0.824350506067276
13.587;1.07945893704891
13.608;1.34457162022591
13.629;1.57967154681683
13.65;1.81477147340775
13.671;2.04486927390099
13.692;2.25495857000351
13.713;2.450041487813
13.734;2.61511164903641
13.755;2.76517543196678
13.776;2.89523071050644
13.797;3.00527748465538
13.818;3.08531150221825
13.839;3.15534126758575
13.86;3.19535827636719
13.881;3.21036465466022
13.902;3.20036040246487
13.923;3.17034764587879
13.944;3.11532425880432
13.965;3.03028811514378
13.986;2.94024984538555
14.007;2.80519244074821
14.028;2.6651329100132
14.049;2.51506912708282
14.07;2.32498833537102
14.091;2.11990116536617
14.112;1.89980761706829
14.133;1.65970556437969
14.154;1.42960776388645
14.175;1.17449933290482
14.196;0.904384523630142
14.217;0.654278218746185
14.238;0.409174039959908
14.259;0.149063482880592
14.28;-0.0910385698080063
14.301;-0.311132118105888
14.322;-0.516219288110733
14.343;-0.756321340799332
14.364;-0.991421267390251
14.385;-1.24652969837189
14.406;-1.47162537276745
14.427;-1.69672104716301
14.448;-1.92181672155857
14.469;-2.12190176546574
14.49;-2.30197830498219
14.511;-2.48705697059631
14.532;-2.63712075352669
14.553;-2.76217390596867
14.574;-2.87722280621529
14.595;-2.97226320207119
14.616;-3.0422929674387
14.637;-3.10231848061085
14.658;-3.13233123719692
14.679;-3.14733761548996
14.7;-3.12732911109924
14.721;-3.09231422841549
14.742;-3.03729084134102
14.763;-2.95725682377815
14.784;-2.86721855401993
14.805;-2.74716752767563
14.826;-2.61711224913597
14.847;-2.4670484662056
14.868;-2.29197405278683
14.889;-2.10189326107502
14.91;-1.90180821716785
14.931;-1.67671254277229
14.952;-1.45161686837673
14.973;-1.22151906788349
14.994;-0.976414889097214
15.015;-0.731310710310936
15.036;-0.506215035915375
15.057;-0.296125739812851
15.078;-0.0760321915149689
15.099;0.169071987271309
15.12;0.424180418252945
15.141;0.669284597039223
15.162;0.914388775825501
15.183;1.18450358510017
15.204;1.42960776388645
15.225;1.66470769047737
15.246;1.89980761706829
15.267;2.11990116536617
15.288;2.32498833537102
15.309;2.50006274878979
15.33;2.65012653172016
15.351;2.79518818855286
15.372;2.91523921489716
15.393;3.01027961075306
15.414;3.08531150221825
15.435;3.13533276319504
15.456;3.17034764587879
15.477;3.17534977197647
15.498;3.15534126758575
15.519;3.11032213270664
15.54;3.04529449343681
15.561;2.96526047587395
15.582;2.85521370172501
15.603;2.71515417098999
15.624;2.5700925141573
15.645;2.40502235293388
15.666;2.2099394351244
15.687;1.99484801292419
15.708;1.77475446462631
15.729;1.54465666413307
15.75;1.30455461144447
15.771;1.0344398021698
15.792;0.784333497285843
15.813;0.539229318499565
15.834;0.284120887517929
15.855;0.0340145826339722
15.876;-0.191081091761589
15.897;-0.406172513961792
15.918;-0.616261810064316
15.939;-0.856363862752914
15.96;-1.09646591544151
15.981;-1.33656796813011
16.002;-1.55666151642799
16.023;-1.78675931692123
16.044;-1.99684861302376
16.065;-2.17692515254021
16.086;-2.36200381815434
16.107;-2.53207610547543
16.128;-2.66713351011276
16.149;-2.79218666255474
16.17;-2.897231310606
16.191;-2.97726532816887
16.212;-3.04729509353638
16.233;-3.08731210231781
16.254;-3.10231848061085
16.275;-3.10732060670853
16.296;-3.08731210231781
16.317;-3.0422929674387
16.338;-2.97226320207119
16.359;-2.897231310606
16.38;-2.78718453645706
16.401;-2.66713351011276
16.422;-2.52707397937775
16.443;-2.36200381815434
16.464;-2.18192727863789
16.485;-1.9868443608284
16.506;-1.77675506472588
16.527;-1.55165939033031
16.548;-1.33656796813011
16.569;-1.09146378934383
16.59;-0.846359610557556
16.611;-0.621263936161995
16.632;-0.401170387864113
16.653;-0.191081091761589
16.674;0.029012456536293
16.695;0.284120887517929
16.716;0.539229318499565
16.737;0.774329245090485
16.758;1.02943767607212
16.779;1.28954823315144
16.8;1.52464815974236
16.821;1.7547459602356
16.842;1.97984163463116
16.863;2.19493305683136
16.884;2.38001172244549
16.905;2.5450818836689
16.926;2.69514566659927
16.947;2.82019881904125
16.968;2.93524771928787
16.989;3.02028386294842
17.01;3.08030937612057
17.031;3.120326384902
17.052;3.13533276319504
17.073;3.13533276319504
17.094;3.10532000660896
17.115;3.05029661953449
17.136;2.98026685416698
17.157;2.87522220611572
17.178;2.7601733058691
17.199;2.62511590123177
17.22;2.47004999220371
17.241;2.28497132658958
17.262;2.09489053487778
17.283;1.86479273438454
17.304;1.63969705998898
17.325;1.41460138559341
17.346;1.1544908285141
17.367;0.904384523630142
17.388;0.664282470941544
17.409;0.419178292155266
17.43;0.159067735075951
17.451;-0.0710300654172897
17.472;-0.296125739812851
17.493;-0.501212909817696
17.514;-0.721306458115578
17.535;-0.956406384706497
17.556;-1.20651268959045
17.577;-1.42660623788834
17.598;-1.64669978618622
17.619;-1.87179546058178
17.64;-2.06687837839127
17.661;-2.24695491790771
17.682;-2.42202933132648
17.703;-2.57209311425686
17.724;-2.70214839279652
17.745;-2.81219516694546
17.766;-2.90723556280136
17.787;-2.97726532816887
17.808;-3.03729084134102
17.829;-3.06730359792709
17.85;-3.07730785012245
17.871;-3.06730359792709
17.892;-3.03729084134102
17.913;-2.98726958036423
17.934;-2.91223768889904
17.955;-2.81219516694546
17.976;-2.70214839279652
17.997;-2.57709524035454
18.018;-2.42202933132648
18.039;-2.24695491790771
18.06;-2.06687837839127
18.081;-1.8667933344841
18.102;-1.6517019122839
18.123;-1.43661049008369
18.144;-1.21151481568813
18.165;-0.966410636901855
18.186;-0.731310710310936
18.207;-0.511217162013054
18.228;-0.30112786591053
18.249;-0.081034317612648
18.27;0.149063482880592
18.291;0.404171913862228
18.312;0.654278218746185
18.333;0.884376019239426
18.354;1.14448657631874
18.375;1.38959075510502
18.396;1.6096843034029
18.417;1.8497863560915
18.438;2.05987565219402
18.459;2.25996069610119
18.48;2.44503936171532
18.501;2.59010101854801
18.522;2.72515842318535
18.543;2.85021157562733
18.564;2.94024984538555
18.585;3.02028386294842
18.606;3.07030512392521
18.627;3.10031788051128
18.648;3.10532000660896
18.669;3.09031362831593
18.69;3.04529449343681
18.711;2.99027110636234
18.732;2.90023283660412
18.753;2.79518818855286
18.774;2.66013078391552
18.795;2.5200712531805
18.816;2.36000321805477
18.837;2.17492455244064
18.858;1.95983313024044
18.879;1.73473745584488
18.9;1.50964178144932
18.921;1.27954398095608
18.942;1.01943342387676
18.963;0.774329245090485
18.984;0.534227192401886
19.005;0.284120887517929
19.026;0.0390167087316513
19.047;-0.18607896566391
19.068;-0.391166135668755
19.089;-0.606257557868958
19.11;-0.831353232264519
19.131;-1.06645315885544
19.152;-1.30155308544636
19.173;-1.52164663374424
19.194;-1.7467423081398
19.215;-1.95683160424232
19.236;-2.13690814375877
19.257;-2.3219868093729
19.278;-2.47705271840096
19.299;-2.61211012303829
19.32;-2.73216114938259
19.341;-2.83720579743385
19.362;-2.9222419410944
19.383;-2.98226745426655
19.404;-3.02228446304798
19.425;-3.04729509353638
19.446;-3.04729509353638
19.467;-3.02228446304798
19.488;-2.98226745426655
19.509;-2.9222419410944
19.53;-2.84220792353153
19.551;-2.73716327548027
19.572;-2.61711224913597
19.593;-2.48205484449863
19.614;-2.31698468327522
19.635;-2.13690814375877
19.656;-1.96183373034
19.677;-1.7467423081398
19.698;-1.52664875984192
19.719;-1.31155733764172
19.74;-1.0764574110508
19.761;-0.836355358362198
19.782;-0.616261810064316
19.803;-0.401170387864113
19.824;-0.191081091761589
19.845;0.0240103304386139
19.866;0.27911876142025
19.887;0.519220814108849
19.908;0.759322866797447
19.929;0.999424919486046
19.95;1.25453335046768
19.971;1.4896332770586
19.992;1.70972682535648
20.013;1.93482249975204
20.034;2.13490754365921
20.055;2.32498833537102
20.076;2.49506062269211
20.097;2.63011802732944
20.118;2.7601733058691
20.139;2.87022008001804
20.16;2.95525622367859
20.181;3.01528173685074
20.202;3.05529874563217
20.223;3.07030512392521
20.244;3.06030087172985
20.265;3.03529024124146
20.286;2.98526898026466
20.307;2.91523921489716
20.328;2.82019881904125
20.349;2.70014779269695
20.37;2.56509038805962
20.391;2.4250308573246
20.412;2.23995219171047
20.433;2.03486502170563
20.454;1.8247757256031
20.475;1.60468217730522
20.496;1.37958650290966
20.517;1.1294801980257
20.538;0.879373893141747
20.559;0.644273966550827
20.58;0.404171913862228
20.601;0.149063482880592
20.622;-0.0760321915149689
20.643;-0.291123613715172
20.664;-0.491208657622337
20.685;-0.716304332017898
20.706;-0.946402132511139
20.727;-1.18650418519974
20.748;-1.40659773349762
20.769;-1.62168915569782
20.79;-1.83678057789803
20.811;-2.02686136960983
20.832;-2.20693790912628
20.853;-2.37701019644737
20.874;-2.52707397937775
20.895;-2.65212713181973
20.916;-2.75717177987099
20.937;-2.85221217572689
20.958;-2.92724406719208
20.979;-2.97226320207119
21;-3.00727808475494
21.021;-3.01228021085262
21.042;-3.00227595865726
21.063;-2.97726532816887
21.084;-2.92724406719208
21.105;-2.85721430182457
21.126;-2.75216965377331
21.147;-2.64712500572205
21.168;-2.52207185328007
21.189;-2.37200807034969
21.21;-2.2019357830286
21.231;-2.02686136960983
21.252;-1.83177845180035
21.273;-1.61168490350246
21.294;-1.40659773349762
21.315;-1.17649993300438
21.336;-0.94140000641346
21.357;-0.716304332017898
21.378;-0.491208657622337
21.399;-0.296125739812851
21.42;-0.081034317612648
21.441;0.154065608978271
21.462;0.399169787764549
21.483;0.634269714355469
21.504;0.874371767044067
21.525;1.12447807192802
21.546;1.3695822507143
21.567;1.59467792510986
21.588;1.80476722121239
21.609;2.01985864341259
21.63;2.21994368731976
21.651;2.39501810073853
21.672;2.54007975757122
21.693;2.67513716220856
21.714;2.7851839363575
21.735;2.8802243322134
21.756;2.95525622367859
21.777;3.00527748465538
21.798;3.03028811514378
21.819;3.03529024124146
21.84;3.0252859890461
21.861;2.98026685416698
21.882;2.92024134099484
21.903;2.83020307123661
21.924;2.73016054928303
21.945;2.60510739684105
21.966;2.46504786610603
21.987;2.29997770488262
22.008;2.10989691317081
22.029;1.90480974316597
22.05;1.68471619486809
22.071;1.46962477266788
22.092;1.22952271997929
22.113;0.984418541193008
22.134;0.749318614602089
22.155;0.514218688011169
22.176;0.264112383127213
22.197;0.0240103304386139
22.218;-0.191081091761589
22.239;-0.406172513961792
22.26;-0.606257557868958
22.281;-0.831353232264519
22.302;-1.06145103275776
22.323;-1.29655095934868
22.344;-1.50163812935352
22.365;-1.72173167765141
22.386;-1.92181672155857
22.407;-2.1068953871727
22.428;-2.27696767449379
22.449;-2.43703570961952
22.47;-2.57709524035454
22.491;-2.68714201450348
22.512;-2.78218241035938
22.533;-2.86721855401993
22.554;-2.92724406719208
22.575;-2.96726107597351
22.596;-2.98726958036423
22.617;-2.99227170646191
22.638;-2.96726107597351
22.659;-2.9222419410944
22.68;-2.85721430182457
22.701;-2.78218241035938
22.722;-2.67713776230812
22.743;-2.5620888620615
22.764;-2.42703145742416
22.785;-2.26696342229843
22.806;-2.09188900887966
22.827;-1.90681034326553
22.848;-1.70172317326069
22.869;-1.49163387715817
22.89;-1.27154032886028
22.911;-1.04644465446472
22.932;-0.806342601776123
22.953;-0.581246927380562
22.974;-0.381161883473396
22.995;-0.181076839566231
23.016;0.0390167087316513
23.037;0.27911876142025
23.058;0.524222940206528
23.079;0.754320740699768
23.1;0.994422793388367
23.121;1.24953122437
23.142;1.46962477266788
23.163;1.68471619486809
23.184;1.90480974316597
23.205;2.10489478707314
23.226;2.29497557878494
23.247;2.46004574000835
23.268;2.59510314464569
23.289;2.71515417098999
23.31;2.82019881904125
23.331;2.89523071050644
23.352;2.96526047587395
23.373;3.0002753585577
23.394;3.01027961075306
23.415;3.01027961075306
