1.000000000000000000e+00 1.500000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000000e+00 1.000000000000000000e+01 1.200000000000000000e+01 1.500000000000000000e+01 2.000000000000000000e+01 2.200000000000000000e+01 2.500000000000000000e+01 2.800000000000000000e+01 3.000000000000000000e+01 3.200000000000000000e+01 3.500000000000000000e+01 3.800000000000000000e+01 4.000000000000000000e+01 4.200000000000000000e+01 4.500000000000000000e+01 4.800000000000000000e+01 5.000000000000000000e+01 6.000000000000000000e+01 7.000000000000000000e+01 7.500000000000000000e+01 7.800000000000000000e+01
-5.327296105090000289e-01 -8.266562027170000215e-01 -4.878684675380000058e-01 8.212675516440000045e-01 6.223201627559999949e-01 2.640784448389999969e-02 3.196638776640000068e-01 6.323991523740000176e-01 4.108881045119999742e-01 5.344982953419999960e-01 6.026019031229999934e-01 1.726519022749999910e-01 1.567580416630000029e-01 1.225391281810000038e-01 2.674078136620000046e-01 3.728657056569999878e-02 -4.860489431280000105e-01 1.829215960729999868e-01 1.325009242380000007e-01 -6.478954704099999795e-02 -3.440976281409999782e-01 -3.758584068709999726e-01 -3.239079370099999799e-01 -1.070228830550000065e+00 -1.263762556299999895e+00 -9.472605141669999673e-01
